Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0330145	382	160	167	818	673	829	197	240	235	418	925	1028	507.28	224	790	3.528	1.819	4.65	3.31927243709026e-06	0.000212277497000222	0.1116	0.0973	0.1071	0.1071	TRUE	1.0118
FBtr0333013	212	74	88	895	224	187	110	111	124	457	308	232	223.6	115	332	2.911	1.542	4.615	3.9387031340312e-06	0.0002456463863758	0.0604	0.1088	0.074	0.074	TRUE	0.2313
FBtr0300815	22	5	14	158	46	35	11	7	20	81	63	43	37.66	13	62	4.948	2.307	4.586	4.51317331378233e-06	0.00027567966991687	0.0836	0.2104	0.1324	0.1324	TRUE	0.1717
FBtr0110921	55	31	23	251	115	67	28	46	32	128	158	83	79.45	35	123	3.503	1.809	4.564	5.00885383149013e-06	0.0003001847054105	0.0685	0.1461	0.0934	0.0934	TRUE	0.1349
FBtr0300649	98	34	56	295	166	122	51	51	79	151	228	151	118.45	60	177	2.953	1.562	4.534	5.78736991414875e-06	0.000338330355287874	0.0514	0.127	0.0734	0.0734	TRUE	0.6527
FBtr0334846	78	24	20	209	60	80	40	36	28	107	82	99	65.49	35	96	2.731	1.45	4.532	5.85249938939388e-06	0.000340051626106916	0	0.1585	0.0534	0.0534	TRUE	0.2065
FBtr0335180	2159	730	694	3384	1547	1452	1116	1093	977	1730	2127	1801	1473.89	1062	1886	1.773	0.827	4.53	5.90203405233946e-06	0.000340851408998441	0.0076	0.0913	0.0232	0.0232	TRUE	0.1495
FBtr0075541	171	33	35	606	138	142	88	49	49	310	190	176	143.77	62	225	3.565	1.834	4.528	5.96017665064583e-06	0.000342135682554242	0.1032	0.1202	0.1071	0.1071	TRUE	1.4169
FBtr0081348	864	274	282	1378	490	594	446	410	397	704	674	737	561.43	418	705	1.682	0.751	4.524	6.07033365125769e-06	0.000346372511154698	0.0012	0.0964	0.0178	0.0178	TRUE	0.0453
FBtr0077604	1471	484	480	2280	824	930	760	725	676	1165	1133	1154	935.41	720	1151	1.595	0.674	4.471	7.79459600387673e-06	0.00043435500187685	7e-04	0.0931	0.0151	0.0151	TRUE	0.0337
FBtr0345339	60	15	12	184	61	53	31	22	17	94	84	66	52.33	23	81	3.363	1.75	4.463	8.08341276093172e-06	0.000447830466272781	0.0359	0.1761	0.0824	0.0824	TRUE	0.5604
FBtr0083294	985	354	374	1584	605	733	509	530	527	810	832	909	686.04	522	850	1.629	0.704	4.454	8.43446513307567e-06	0.000464578140191203	0	0.0949	0.0163	0.0163	TRUE	0.0434
FBtr0086506	43	24	19	376	81	56	22	36	27	192	111	69	76.32	28	124	4.487	2.166	4.412	1.02422581793926e-05	0.000548306057255238	0.1506	0.1485	0.1498	0.1498	TRUE	0.1871
FBtr0340135	1615	961	897	4838	1976	2538	835	1439	1263	2473	2716	3148	1978.99	1179	2779	2.36	1.239	4.386	1.15595735169468e-05	0.000608324377123886	0.0415	0.0905	0.0568	0.0568	TRUE	0.8007
FBtr0344560	129	81	99	452	394	534	67	121	139	231	542	662	293.73	109	478	4.404	2.139	4.381	1.17918989967432e-05	0.000612703300713427	0.1989	0.1039	0.1654	0.1654	TRUE	0.2957
FBtr0112807	227	75	63	507	153	171	117	112	89	259	210	212	166.65	106	227	2.136	1.095	4.373	1.22746312158201e-05	0.000632243031651621	0.012	0.1158	0.0378	0.0378	TRUE	0.1839
FBtr0074745	234	106	121	537	281	306	121	159	170	274	386	380	248.39	150	347	2.321	1.215	4.37	1.24195777467232e-05	0.000636269657787769	0.0312	0.1067	0.0504	0.0504	TRUE	0.4069
FBtr0300889	355	266	129	1344	638	701	183	398	182	687	877	870	532.82	254	811	3.197	1.677	4.341	1.41937208698781e-05	0.000723272546358655	0.1085	0.0968	0.1047	0.1047	TRUE	2.5949
FBtr0082018	475	156	186	953	301	336	245	234	262	487	414	417	343.1	247	439	1.783	0.834	4.335	1.45542389359116e-05	0.00073333441421349	0.0046	0.1016	0.0233	0.0233	TRUE	0.1129
FBtr0112879	133	48	52	1176	139	163	69	72	73	601	191	202	201.36	71	331	4.67	2.223	4.335	1.45855690756995e-05	0.00073333441421349	0.2174	0.1111	0.1801	0.1801	TRUE	5.9838
FBtr0085105	76	18	29	186	70	68	39	27	41	95	96	84	63.78	36	92	2.543	1.347	4.319	1.57018913362574e-05	0.000779288138245816	0	0.1603	0.0498	0.0498	TRUE	0.229
FBtr0336667	58	23	6	340	58	104	30	34	8	174	80	129	75.89	24	128	5.216	2.383	4.302	1.69270709994016e-05	0.000831433296666484	0.2282	0.1488	0.1945	0.1945	TRUE	0.1937
FBtr0076791	97	30	31	199	88	80	50	45	44	102	121	99	76.77	46	107	2.29	1.196	4.291	1.78176051093222e-05	0.000870686969675546	0	0.1481	0.0398	0.0398	TRUE	0.1075
FBtr0086676	952	259	324	1559	533	680	492	388	456	797	733	843	618.17	445	791	1.771	0.825	4.259	2.05518215360273e-05	0.000999175037840837	0.0069	0.0957	0.0251	0.0251	TRUE	0.1413
FBtr0076545	545	271	246	1174	854	825	282	406	346	600	1174	1023	638.53	345	932	2.708	1.437	4.256	2.07806776079747e-05	0.00100517297932178	0.0736	0.0954	0.0799	0.0799	TRUE	0.4276
FBtr0088832	1854	612	751	2984	1109	1240	958	916	1058	1525	1524	1538	1253.3	977	1529	1.565	0.646	4.255	2.08974161587223e-05	0.00100571453826497	6e-04	0.0919	0.0157	0.0157	TRUE	0.0594
FBtr0305063	511	200	144	1295	430	366	264	300	203	662	591	454	412.22	256	569	2.229	1.157	4.24	2.23329954936553e-05	0.00105352036662892	0.0313	0.0994	0.0505	0.0505	TRUE	0.2548
FBtr0074418	378	146	170	702	365	437	195	219	239	359	502	542	342.66	218	468	2.147	1.102	4.227	2.36835061479304e-05	0.00109024217431705	0.0275	0.1016	0.0453	0.0453	TRUE	0.5087
FBtr0071246	149	35	38	544	103	130	77	52	54	278	142	161	127.3	61	194	3.157	1.658	4.224	2.39724427800213e-05	0.00109298280981255	0.0884	0.1243	0.0994	0.0994	TRUE	1.6638
FBtr0086675	343	114	133	673	215	337	177	171	187	344	296	418	265.46	178	353	1.976	0.983	4.225	2.38577750925337e-05	0.00109298280981255	0.0129	0.1055	0.0344	0.0344	TRUE	0.1853
FBtr0302863	112	35	56	1197	153	125	58	52	79	612	210	155	194.38	63	326	5.189	2.376	4.211	2.53951155447605e-05	0.00114146252842464	0.2807	0.1119	0.2188	0.2188	TRUE	1.7948
FBtr0290026	108	41	32	242	78	111	56	61	45	124	107	138	88.48	54	123	2.269	1.182	4.202	2.6451261335413e-05	0.00117234450821	0	0.1402	0.043	0.043	TRUE	0.1351
FBtr0086774	1534	468	620	2406	1052	1263	793	701	873	1230	1446	1567	1101.52	789	1414	1.791	0.841	4.14	3.47684511602883e-05	0.00150594805048358	0.0118	0.0924	0.0286	0.0286	TRUE	0.1604
FBtr0304990	128	30	14	762	108	127	66	45	20	389	148	158	137.71	44	232	5.261	2.395	4.134	3.57048465253754e-05	0.0015395089707706	0.2953	0.1216	0.2271	0.2271	TRUE	4.011
FBtr0301851	1447	466	475	2104	1214	1344	748	698	669	1075	1669	1667	1087.62	705	1470	2.083	1.059	4.122	3.7577041553622e-05	0.00159449573153553	0.0318	0.0924	0.0464	0.0464	TRUE	0.6774
FBtr0342808	118	93	80	694	241	196	61	139	113	355	331	243	207	104	310	3.008	1.589	4.122	3.75955443573614e-05	0.00159449573153553	0.095	0.1104	0.1	0.1	TRUE	1.5526
FBtr0113066	327	100	133	747	212	249	169	150	187	382	291	309	248.02	169	327	1.947	0.961	4.098	4.1724891160412e-05	0.00175927649498923	0.0131	0.1068	0.0348	0.0348	TRUE	0.2582
FBtr0086568	70	24	30	154	66	78	36	36	42	79	91	97	63.42	38	89	2.326	1.218	4.094	4.24108661720639e-05	0.00178032221917884	0	0.1607	0.0441	0.0441	TRUE	0.1183
FBtr0100353	707	196	236	1024	463	517	365	294	332	523	636	641	465.39	330	600	1.808	0.854	4.077	4.55266336659159e-05	0.00186992798363152	0.0109	0.0981	0.0291	0.0291	TRUE	0.156
FBtr0084927	27	8	6	112	23	39	14	12	8	57	32	48	28.6	11	46	3.924	1.972	4.053	5.05563116142823e-05	0.00205876535629272	0	0.249	0.1151	0.1151	TRUE	0.1775
FBtr0113384	15	5	5	42	32	46	8	7	7	21	44	57	24.13	7	41	5.383	2.428	4.04	5.33476424181133e-05	0.00215402408729746	0	0.2788	0.1773	0.1773	TRUE	0.1635
FBtr0087618	10531	3915	2626	19159	7935	7660	5442	5863	3698	9792	10908	9501	7534.01	5001	10067	2.013	1.009	4.031	5.54703954107962e-05	0.00222091343642638	0.0288	0.0888	0.045	0.045	TRUE	0.6306
FBtr0081228	118	38	46	239	86	136	61	57	65	122	118	169	98.62	61	136	2.232	1.158	4.014	5.979427442577e-05	0.00236423087553179	0.0158	0.1349	0.0473	0.0473	TRUE	0.4175
FBtr0084868	88	14	41	189	133	157	45	21	58	97	183	195	99.72	41	158	3.779	1.918	4.014	5.96025242530342e-05	0.00236423087553179	0.1559	0.1343	0.1479	0.1479	TRUE	1.3517
FBtr0087207	140	35	61	282	111	147	72	52	86	144	153	182	114.95	70	160	2.261	1.177	4.006	6.16654550814809e-05	0.00241814864803058	0.0158	0.1282	0.0512	0.0512	TRUE	0.3427
FBtr0081544	277	73	127	535	225	257	143	109	179	273	309	319	222.14	144	300	2.085	1.06	3.985	6.73526350466026e-05	0.00260895633885803	0.0196	0.1089	0.0454	0.0454	TRUE	0.3915
FBtr0077310	399	135	184	713	347	453	206	202	259	364	477	562	345.13	222	468	2.101	1.071	3.975	7.04356903962987e-05	0.00271733479265721	0.031	0.1015	0.0487	0.0487	TRUE	0.1549
FBtr0072557	4386	1355	1484	6711	2265	2512	2266	2029	2090	3430	3114	3116	2674.15	2128	3220	1.512	0.597	3.951	7.78722068165963e-05	0.00296817703502138	0.0027	0.0899	0.016	0.016	TRUE	0.0402
FBtr0080382	13	6	4	62	31	18	7	9	6	32	43	22	19.66	7	32	4.57	2.192	3.938	8.22485152422858e-05	0.00311010357834818	0	0.3222	0.1342	0.1342	TRUE	0.0778
FBtr0081620	70	31	20	179	80	62	36	46	28	91	110	77	64.85	37	93	2.519	1.333	3.916	8.99021847143168e-05	0.00335952124761853	0.0136	0.1591	0.0633	0.0633	TRUE	0.1606
FBtr0075492	2397	751	910	3500	1401	1772	1239	1125	1282	1789	1926	2198	1592.92	1215	1971	1.621	0.697	3.912	9.14810386203654e-05	0.00340516725395884	0.0068	0.0911	0.0221	0.0221	TRUE	0.1225
FBtr0073425	40	5	15	170	60	33	21	7	21	87	82	41	43.26	16	70	4.181	2.064	3.861	0.000113019261458382	0.0041262856032066	0.1478	0.1945	0.1663	0.1663	TRUE	1.1032
FBtr0089512	409	100	114	840	258	243	211	150	161	429	355	301	267.84	174	362	2.071	1.05	3.839	0.000123639635503831	0.00444589466685286	0.0301	0.1054	0.0493	0.0493	TRUE	0.229
FBtr0303819	7	5	2	70	16	16	4	7	3	36	22	20	15.26	5	26	5.949	2.573	3.832	0.000126885262508476	0.00454544987384689	0.0771	0.3897	0.1897	0.1897	TRUE	0.9774
FBtr0088266	534	102	101	1309	322	353	276	153	142	669	443	438	353.41	190	517	2.699	1.432	3.828	0.000128962510254891	0.00460256089969609	0.0949	0.1012	0.0969	0.0969	TRUE	1.8098
FBtr0080846	556	177	169	1083	294	389	287	265	238	554	404	483	371.76	263	480	1.822	0.865	3.807	0.000140906428427073	0.00497295317215399	0.015	0.1006	0.0341	0.0341	TRUE	0.1243
FBtr0081258	2348	726	862	3228	1401	1549	1213	1087	1214	1650	1926	1921	1501.92	1171	1832	1.562	0.644	3.8	0.000144687311589656	0.00508754757246433	0.0053	0.0913	0.0199	0.0199	TRUE	0.0938
FBtr0100508	13	9	5	56	28	28	7	13	7	29	38	35	21.51	9	34	3.889	1.959	3.787	0.000152703642498323	0.00534968018149456	0	0.302	0.1181	0.1181	TRUE	0.3757
FBtr0082057	27	16	9	76	52	51	14	24	13	39	71	63	37.36	17	58	3.466	1.793	3.784	0.000154190089879163	0.00538196837530601	0.0754	0.2113	0.1204	0.1204	TRUE	0.5466
FBtr0080358	198	59	69	384	113	153	102	88	97	196	155	190	138.2	96	180	1.878	0.909	3.778	0.000157922130871345	0.00547214540026562	0	0.1215	0.0333	0.0333	TRUE	0.1456
FBtr0114584	40	21	19	185	64	40	21	31	27	95	88	50	51.84	26	78	3.02	1.595	3.779	0.000157683522146032	0.00547214540026562	0.066	0.177	0.1008	0.1008	TRUE	0.8397
FBtr0112808	267	231	207	1255	657	527	138	346	292	641	903	654	495.61	259	733	2.848	1.51	3.768	0.000164736401380479	0.00566705115073856	0.1202	0.0975	0.1128	0.1128	TRUE	1.9997
FBtr0072670	319	135	182	1052	289	306	165	202	256	538	397	380	322.97	208	438	2.124	1.087	3.754	0.000173979122272171	0.00592088234332684	0.0387	0.1025	0.0565	0.0565	TRUE	0.4776
FBtr0073424	42	19	12	103	78	49	22	28	17	53	107	61	47.95	22	74	3.274	1.711	3.75	0.000177010372914999	0.00600260442529189	0.0872	0.1841	0.1186	0.1186	TRUE	1.3216
FBtr0078509	2321	844	818	3501	1340	1349	1199	1264	1152	1789	1842	1673	1486.65	1205	1768	1.468	0.553	3.74	0.000184253554454666	0.00620407109681452	0.0012	0.0913	0.015	0.015	TRUE	0.0262
FBtr0086697	520	163	247	952	369	486	269	244	348	487	507	603	409.55	287	532	1.856	0.892	3.719	0.000200167835209234	0.00664666310672584	0.0188	0.0994	0.0385	0.0385	TRUE	0.3653
FBtr0087232	1805	667	760	2758	1172	1357	933	999	1070	1410	1611	1683	1284.29	1001	1568	1.567	0.648	3.719	0.000200188090212018	0.00664666310672584	0.0062	0.0918	0.021	0.021	TRUE	0.0965
FBtr0086474	76	18	17	177	47	68	39	27	24	90	65	84	54.93	30	80	2.593	1.375	3.704	0.000212528315581017	0.00695938941296052	0.0311	0.172	0.0755	0.0755	TRUE	0.7037
FBtr0301413	838	420	413	1753	738	882	433	629	582	896	1014	1094	774.68	548	1001	1.832	0.874	3.688	0.000226020073256467	0.00735066647802347	0.0224	0.0941	0.0389	0.0389	TRUE	0.416
FBtr0077088	495	164	199	835	288	328	256	246	280	427	396	407	335.19	261	410	1.576	0.656	3.687	0.000227016139438558	0.00735794827452386	0	0.1019	0.0195	0.0195	TRUE	0.0439
FBtr0114614	187	44	112	1053	187	206	97	66	158	538	257	256	228.5	107	350	3.293	1.719	3.653	0.000259371153157024	0.00832170948967434	0.1773	0.1083	0.1529	0.1529	TRUE	2.6161
FBtr0083122	707	270	221	1080	679	590	365	404	311	552	933	732	549.68	360	739	2.048	1.034	3.649	0.000263274733802982	0.00841860717586784	0.0386	0.0966	0.0556	0.0556	TRUE	0.1188
FBtr0331664	29	29	32	194	81	104	15	43	45	99	111	129	73.83	34	113	3.379	1.756	3.637	0.000275600391403731	0.00869601367445745	0.1451	0.1505	0.1469	0.1469	TRUE	2.4606
FBtr0083555	20	11	8	66	26	44	10	16	11	34	36	55	27.02	12	42	3.328	1.735	3.631	0.000282067212306636	0.00881635213009247	0	0.2585	0.1095	0.1095	TRUE	0.5372
FBtr0089033	576	230	262	1026	402	430	298	344	369	524	553	533	436.9	337	537	1.599	0.677	3.631	0.000282189883479715	0.00881635213009247	0.0043	0.0987	0.0224	0.0224	TRUE	0.1338
FBtr0076808	1109	486	609	2226	1041	1204	573	728	858	1138	1431	1493	1036.77	720	1354	1.884	0.914	3.621	0.000293888921214903	0.00903376622663488	0.0278	0.0926	0.0447	0.0447	TRUE	0.3904
FBtr0345005	330	146	147	586	302	342	171	219	207	300	415	424	289.17	199	380	1.913	0.936	3.614	0.000301503441382469	0.00914976526411956	0.0252	0.1041	0.0441	0.0441	TRUE	0.4189
FBtr0304005	290	48	51	840	196	171	150	72	72	429	269	212	200.74	98	303	3.075	1.621	3.612	0.000304095846244414	0.00919108210316081	0.1515	0.1111	0.1377	0.1377	TRUE	0.6482
FBtr0071762	1290	482	585	2082	926	1005	667	722	824	1064	1273	1247	965.98	738	1195	1.621	0.697	3.608	0.000308097433468405	0.00926138941173636	0.0096	0.093	0.0257	0.0257	TRUE	0.1228
FBtr0344967	34	13	12	102	35	32	18	19	17	52	48	40	32.31	18	47	2.624	1.392	3.605	0.000312225718482499	0.00935597129377273	0	0.2306	0.0675	0.0675	TRUE	0.1219
FBtr0334654	13	7	18	83	102	44	7	10	25	42	140	55	46.63	14	79	5.714	2.514	3.601	0.000316938703436861	0.00946742603463903	0.3767	0.1869	0.3047	0.3047	TRUE	1.6655
FBtr0110876	130	22	18	471	91	86	67	33	25	241	125	107	99.66	42	158	3.703	1.889	3.596	0.000323473811619251	0.00960243598417396	0.2095	0.1344	0.1825	0.1825	TRUE	1.9753
FBtr0273224	145	124	125	690	316	308	75	186	176	353	434	382	267.62	146	390	2.7	1.433	3.591	0.000329271841692458	0.00974419683070631	0.1115	0.1054	0.1095	0.1095	TRUE	2.1403
FBtr0340190	559	225	441	1641	762	1045	289	337	621	839	1047	1296	738.21	416	1061	2.556	1.354	3.581	0.000341896540914057	0.0100553461060804	0.1043	0.0944	0.1012	0.1012	TRUE	0.5544
FBtr0070239	756	161	205	1083	467	468	391	241	289	554	642	580	449.41	307	592	1.917	0.939	3.57	0.000356552134073516	0.0104220407533329	0.0302	0.0984	0.0471	0.0471	TRUE	0.6906
FBtr0085899	1158	172	320	2080	787	782	598	258	451	1063	1082	970	736.92	436	1038	2.376	1.249	3.571	0.000355715530866859	0.0104220407533329	0.0827	0.0945	0.0863	0.0863	TRUE	0.7379
FBtr0088816	100	33	43	181	83	109	52	49	61	93	114	135	83.91	54	114	2.106	1.074	3.564	0.000365522863985315	0.0105868309146385	0.0184	0.143	0.0509	0.0509	TRUE	0.1203
FBtr0073135	53	21	25	198	42	60	27	31	35	101	58	74	54.57	31	78	2.541	1.345	3.556	0.000375961301462176	0.0108561673988881	0.0417	0.1725	0.0792	0.0792	TRUE	0.1985
FBtr0113246	69	19	34	618	44	109	36	28	48	316	60	135	103.92	37	170	4.595	2.2	3.555	0.000378608299273373	0.0108995724585377	0.3317	0.1325	0.258	0.258	TRUE	0.2602
FBtr0088137	2481	1322	1427	5964	2436	2706	1282	1980	2010	3048	3349	3356	2504.11	1757	3251	1.852	0.889	3.511	0.000447200218789967	0.0127205101040286	0.0283	0.09	0.0457	0.0457	TRUE	0.687
FBtr0343016	81	54	70	605	142	122	42	81	99	309	195	151	146.17	74	218	3.009	1.59	3.503	0.000459252015983911	0.0130244418461628	0.1477	0.1197	0.1383	0.1383	TRUE	0.4137
FBtr0083552	328	108	89	466	315	265	169	162	125	238	433	329	242.74	152	333	2.176	1.122	3.499	0.000466687181322412	0.0131960301211314	0.054	0.1072	0.0688	0.0688	TRUE	0.1186
FBtr0085786	602	256	238	1384	375	457	311	383	335	707	515	567	469.89	343	596	1.746	0.804	3.497	0.000470426054186359	0.0132623960661	0.0178	0.098	0.0356	0.0356	TRUE	0.3224
FBtr0332709	31	10	6	77	26	36	16	15	8	39	36	45	26.53	13	40	2.946	1.559	3.495	0.000473550328176097	0.0133110946229794	0	0.2616	0.0921	0.0921	TRUE	0.2873
FBtr0086053	63	26	35	368	96	51	33	39	49	188	132	63	84.02	40	128	3.218	1.686	3.493	0.000476929494369922	0.0133666504466206	0.1535	0.143	0.15	0.15	TRUE	0.1043
FBtr0334862	88	31	23	224	52	82	45	46	32	114	71	102	68.66	41	96	2.316	1.212	3.473	0.000514411192115667	0.0143748511720534	0.0317	0.1552	0.0694	0.0694	TRUE	0.3311
FBtr0078078	678	257	259	1169	507	416	350	385	365	597	697	516	485.06	367	603	1.647	0.72	3.469	0.000522695428753672	0.0145636395923794	0.0103	0.0977	0.0287	0.0287	TRUE	0.1512
