Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0335180	2159	730	694	3384	1547	1452	1116	1093	977	1730	2127	1801	1473.89	1062	1886	1.771	0.824	5.012	5.38863823556902e-07	2.15904771971799e-05	0.0105	0.0299	0.0187	0.0187	TRUE	NA
FBtr0076935	78	26	23	202	84	95	40	39	32	103	115	118	74.7	37	112	2.978	1.574	4.925	8.43693546897345e-07	3.30691188055633e-05	0	0.1121	0.0546	0.0546	TRUE	NA
FBtr0345429	105	37	35	244	111	116	54	55	49	125	153	144	96.69	53	141	2.617	1.388	4.919	8.68293774826432e-07	3.38860103032913e-05	0	0.0924	0.0436	0.0436	TRUE	NA
FBtr0305917	1599	428	558	3770	869	976	826	641	786	1927	1195	1211	1097.51	751	1444	1.884	0.914	4.916	8.81616852390671e-07	3.42576548461289e-05	0.0174	0.0314	0.0237	0.0237	TRUE	NA
FBtr0077310	399	135	184	713	347	453	206	202	259	364	477	562	345.13	222	468	2.069	1.049	4.89	1.0070787226179e-06	3.87983533521383e-05	0.0165	0.0443	0.0296	0.0296	TRUE	NA
FBtr0301851	1447	466	475	2104	1214	1344	748	698	669	1075	1669	1667	1087.62	705	1470	2.041	1.03	4.877	1.07829594057087e-06	4.11899911196881e-05	0.0305	0.0315	0.031	0.031	TRUE	NA
FBtr0087232	1805	667	760	2758	1172	1357	933	999	1070	1410	1611	1683	1284.29	1001	1568	1.564	0.645	4.869	1.12212013894811e-06	4.26831774372035e-05	4e-04	0.0306	0.0118	0.0118	TRUE	NA
FBtr0077604	1471	484	480	2280	824	930	760	725	676	1165	1133	1154	935.41	720	1151	1.597	0.675	4.867	1.13571716605189e-06	4.30188666048645e-05	0	0.0325	0.0126	0.0126	TRUE	NA
FBtr0077739	3239	1446	1619	5089	2339	2765	1674	2165	2280	2601	3215	3430	2560.85	2040	3082	1.515	0.599	4.851	1.22802294556314e-06	4.63206144529362e-05	0.001	0.0281	0.0106	0.0106	TRUE	NA
FBtr0071762	1290	482	585	2082	926	1005	667	722	824	1064	1273	1247	965.98	738	1195	1.618	0.694	4.845	1.26531726092418e-06	4.75284796134647e-05	3e-04	0.0322	0.0136	0.0136	TRUE	NA
FBtr0300649	98	34	56	295	166	122	51	51	79	151	228	151	118.45	60	177	2.938	1.555	4.84	1.29859248012964e-06	4.85759801177126e-05	0.0436	0.0801	0.0625	0.0625	TRUE	NA
FBtr0302863	112	35	56	1197	153	125	58	52	79	612	210	155	194.38	63	326	4.376	2.13	4.837	1.31817013848938e-06	4.91045611507512e-05	0.2151	0.0588	0.1279	0.1279	TRUE	NA
FBtr0305063	511	200	144	1295	430	366	264	300	203	662	591	454	412.22	256	569	2.221	1.151	4.815	1.47333117438067e-06	5.44347562993512e-05	0.0347	0.0412	0.038	0.038	TRUE	NA
FBtr0086774	1534	468	620	2406	1052	1263	793	701	873	1230	1446	1567	1101.52	789	1414	1.781	0.833	4.79	1.66993879572402e-06	6.09493856010203e-05	0.0123	0.0314	0.0207	0.0207	TRUE	NA
FBtr0078136	149	45	54	315	124	158	77	67	76	161	170	196	124.64	73	176	2.37	1.245	4.786	1.70532555072258e-06	6.19899590313066e-05	0	0.0774	0.0385	0.0385	TRUE	NA
FBtr0083294	985	354	374	1584	605	733	509	530	527	810	832	909	686.04	522	850	1.627	0.702	4.781	1.74015238763333e-06	6.27498950980578e-05	0	0.035	0.0139	0.0139	TRUE	NA
FBtr0336667	58	23	6	340	58	104	30	34	8	174	80	129	75.89	24	128	5.217	2.383	4.781	1.73997081450309e-06	6.27498950980578e-05	0.2208	0.1108	0.1495	0.1495	TRUE	NA
FBtr0112807	227	75	63	507	153	171	117	112	89	259	210	212	166.65	106	227	2.143	1.1	4.78	1.75077965405748e-06	6.28815879734189e-05	0	0.0643	0.0305	0.0305	TRUE	NA
FBtr0081348	864	274	282	1378	490	594	446	410	397	704	674	737	561.43	418	705	1.685	0.753	4.754	1.99823328755132e-06	7.09215475876975e-05	0	0.0371	0.016	0.016	TRUE	NA
FBtr0086676	952	259	324	1559	533	680	492	388	456	797	733	843	618.17	445	791	1.776	0.829	4.752	2.01596526566908e-06	7.12703014510068e-05	0.0075	0.036	0.02	0.02	TRUE	NA
FBtr0113020	57	20	18	186	68	64	29	30	25	95	93	79	58.78	28	89	3.166	1.663	4.744	2.09437242659875e-06	7.37529977569834e-05	0	0.1356	0.0634	0.0634	TRUE	NA
FBtr0082087	465	212	238	775	414	551	240	317	335	396	569	683	423.6	297	549	1.821	0.864	4.72	2.35364519734799e-06	8.19232102474598e-05	0.007	0.0408	0.0215	0.0215	TRUE	NA
FBtr0343526	113	83	76	263	190	181	58	124	107	134	261	225	151.64	96	207	2.168	1.116	4.707	2.51190458243282e-06	8.70954608101226e-05	0.0019	0.0682	0.0325	0.0325	TRUE	NA
FBtr0085899	1158	172	320	2080	787	782	598	258	451	1063	1082	970	736.92	436	1038	2.452	1.294	4.698	2.62448410408294e-06	9.06502842847038e-05	0.0739	0.0343	0.0527	0.0527	TRUE	NA
FBtr0087618	10531	3915	2626	19159	7935	7660	5442	5863	3698	9792	10908	9501	7534.01	5001	10067	2.016	1.012	4.674	2.95355778446862e-06	0.000100857285708275	0.0379	0.0264	0.0336	0.0336	TRUE	NA
FBtr0342808	118	93	80	694	241	196	61	139	113	355	331	243	207	104	310	3.126	1.644	4.67	3.00766770354884e-06	0.000101938089463414	0.1073	0.0568	0.0823	0.0823	TRUE	NA
FBtr0080846	556	177	169	1083	294	389	287	265	238	554	404	483	371.76	263	480	1.821	0.865	4.642	3.45880183343533e-06	0.000115914864417916	0.0047	0.0429	0.0217	0.0217	TRUE	NA
FBtr0075191	1935	1343	1732	3896	2786	2672	1000	2011	2439	1991	3830	3314	2430.92	1817	3045	1.725	0.787	4.637	3.5351714676447e-06	0.000118035447336359	0.0161	0.0282	0.0203	0.0203	TRUE	NA
FBtr0087292	1127	251	314	2171	458	583	582	376	442	1110	630	723	643.8	467	821	1.739	0.798	4.592	4.38504634768545e-06	0.000143225269716125	0.0073	0.0356	0.0197	0.0197	TRUE	NA
FBtr0088832	1854	612	751	2984	1109	1240	958	916	1058	1525	1524	1538	1253.3	977	1529	1.565	0.646	4.591	4.400820822115e-06	0.000143225269716125	0.0018	0.0307	0.0134	0.0134	TRUE	NA
FBtr0345339	60	15	12	184	61	53	31	22	17	94	84	66	52.33	23	81	3.468	1.794	4.587	4.49544259565842e-06	0.00014577847122252	0	0.1491	0.0794	0.0794	TRUE	NA
FBtr0331664	29	29	32	194	81	104	15	43	45	99	111	129	73.83	34	113	3.664	1.873	4.576	4.74795046544145e-06	0.000152323037174216	0	0.1131	0.0999	0.0999	TRUE	NA
FBtr0070822	28245	33006	37192	56681	52911	62280	14596	49427	52377	28970	72733	77251	49225.57	38800	59651	1.627	0.702	4.569	4.91209466094224e-06	0.000156475382927188	0.011	0.0257	0.017	0.017	TRUE	NA
FBtr0308620	3324	884	744	5184	1670	1625	1718	1324	1048	2650	2296	2016	1841.68	1363	2321	1.719	0.782	4.565	4.999423546875e-06	0.000158696490405205	0.0137	0.0291	0.0205	0.0205	TRUE	NA
FBtr0082018	475	156	186	953	301	336	245	234	262	487	414	417	343.1	247	439	1.781	0.833	4.549	5.39044418407063e-06	0.000169320049893368	0.0022	0.0444	0.0207	0.0207	TRUE	NA
FBtr0079523	484	117	125	970	245	231	250	175	176	496	337	287	286.74	200	373	1.849	0.887	4.548	5.41029169688263e-06	0.000169353401553461	0.0031	0.0481	0.0229	0.0229	TRUE	NA
FBtr0088073	1978	756	769	2835	1257	1414	1022	1132	1083	1449	1728	1754	1361.34	1079	1644	1.517	0.601	4.543	5.55272743254531e-06	0.000173210511433896	0.001	0.0303	0.0118	0.0118	TRUE	NA
FBtr0077136	271	74	78	589	152	164	140	111	110	301	209	203	179.02	120	238	1.972	0.979	4.514	6.35386764619588e-06	0.000196838889451738	2e-04	0.0617	0.0268	0.0268	TRUE	NA
FBtr0339974	143	26	32	397	108	73	74	39	45	203	148	91	99.97	53	147	2.802	1.486	4.498	6.87306628436571e-06	0.00021003624594426	0.0356	0.0902	0.063	0.063	TRUE	NA
FBtr0110921	55	31	23	251	115	67	28	46	32	128	158	83	79.45	35	123	3.517	1.814	4.468	7.88940256957009e-06	0.000237076547215581	0.0912	0.1069	0.0992	0.0992	TRUE	NA
FBtr0307015	11211	2487	2478	14912	6529	6561	5793	3724	3490	7622	8975	8138	6290.33	4336	8245	1.95	0.963	4.455	8.39053091786879e-06	0.00025129779476607	0.0362	0.0266	0.0335	0.0335	TRUE	NA
FBtr0303750	485	164	155	2224	314	350	251	246	218	1137	432	434	452.83	238	668	2.526	1.337	4.445	8.78335744876355e-06	0.000262191945035111	0.0855	0.0398	0.0616	0.0616	TRUE	NA
FBtr0086506	43	24	19	376	81	56	22	36	27	192	111	69	76.32	28	124	4.256	2.089	4.429	9.48016090814395e-06	0.000281130429562229	0.1628	0.1103	0.1353	0.1353	TRUE	NA
FBtr0084910	100	102	137	226	227	283	52	153	193	116	312	351	195.99	133	260	2.016	1.012	4.421	9.82066990772372e-06	0.000289324637967743	0.0063	0.0585	0.0312	0.0312	TRUE	NA
FBtr0075492	2397	751	910	3500	1401	1772	1239	1125	1282	1789	1926	2198	1592.92	1215	1971	1.617	0.693	4.412	1.02201474979154e-05	0.000300112800305236	0.0082	0.0296	0.0171	0.0171	TRUE	NA
FBtr0308213	497	118	95	874	320	261	257	177	134	447	440	324	296.27	189	404	2.174	1.12	4.409	1.03649201731876e-05	0.000303375829095084	0.0366	0.0474	0.042	0.042	TRUE	NA
FBtr0113066	327	100	133	747	212	249	169	150	187	382	291	309	248.02	169	327	1.941	0.956	4.397	1.09819511821354e-05	0.000319362225506293	0.0091	0.0516	0.0291	0.0291	TRUE	NA
FBtr0088052	206	50	19	560	139	136	106	75	27	286	191	169	142.34	69	215	3.208	1.682	4.393	1.12011545865427e-05	0.000323648745505391	0.129	0.071	0.0933	0.0933	TRUE	NA
FBtr0334654	13	7	18	83	102	44	7	10	25	42	140	55	46.63	14	79	5.697	2.51	4.388	1.14230557437346e-05	0.000329005902651014	0.2187	0.1642	0.1895	0.1895	TRUE	NA
FBtr0089655	564	856	901	1098	1496	1449	291	1282	1269	561	2056	1797	1209.52	947	1471	1.636	0.71	4.379	1.1934636170104e-05	0.000340477041371796	0.0086	0.0309	0.0179	0.0179	TRUE	NA
FBtr0086170	56	26	58	133	138	234	29	39	82	68	190	290	116.25	50	183	3.331	1.736	4.372	1.22881157661364e-05	0.000348356489407924	0.1226	0.0812	0.0998	0.0998	TRUE	NA
FBtr0086994	110	29	25	405	93	62	57	43	35	207	128	77	91.2	45	137	2.959	1.565	4.37	1.24526766715581e-05	0.000351914984934472	0.0521	0.0964	0.0745	0.0745	TRUE	NA
FBtr0334846	78	24	20	209	60	80	40	36	28	107	82	99	65.49	35	96	2.765	1.467	4.341	1.41562702442724e-05	0.000395104570439986	0	0.1243	0.0608	0.0608	TRUE	NA
FBtr0086675	343	114	133	673	215	337	177	171	187	344	296	418	265.46	178	353	1.975	0.982	4.302	1.69148799542685e-05	0.000469192747039171	0.0183	0.0499	0.033	0.033	TRUE	NA
FBtr0100353	707	196	236	1024	463	517	365	294	332	523	636	641	465.39	330	600	1.803	0.851	4.293	1.76151222210674e-05	0.000482675765419217	0.0147	0.0394	0.0257	0.0257	TRUE	NA
FBtr0331662	1223	84	65	1915	279	233	632	126	92	979	384	289	416.77	283	551	2.414	1.271	4.288	1.80416021058193e-05	0.000492863766618064	0.0775	0.0411	0.058	0.058	TRUE	NA
FBtr0343350	2278	537	549	3358	850	941	1177	804	773	1716	1168	1167	1134.4	918	1350	1.473	0.558	4.271	1.94519789899967e-05	0.000528191537936206	0	0.0312	0.0112	0.0112	TRUE	NA
FBtr0083122	707	270	221	1080	679	590	365	404	311	552	933	732	549.68	360	739	2.008	1.006	4.246	2.171765405285e-05	0.000579244530433263	0.0393	0.0373	0.0382	0.0382	TRUE	NA
FBtr0081258	2348	726	862	3228	1401	1549	1213	1087	1214	1650	1926	1921	1501.92	1171	1832	1.558	0.64	4.243	2.20857863194086e-05	0.000587325556547106	0.006	0.0298	0.0156	0.0156	TRUE	NA
FBtr0074809	966	430	464	1393	743	816	499	644	653	712	1021	1012	757	599	915	1.517	0.601	4.235	2.28065425420571e-05	0.000604708767696014	3e-04	0.0341	0.0131	0.0131	TRUE	NA
FBtr0347024	131	13	13	392	61	37	68	19	18	200	84	46	72.59	35	110	3.219	1.687	4.231	2.32186857737952e-05	0.000613831238272035	0.0512	0.1146	0.085	0.085	TRUE	NA
FBtr0300815	22	5	14	158	46	35	11	7	20	81	63	43	37.66	13	62	4.887	2.289	4.222	2.42318113525242e-05	0.000636418144236837	0.1078	0.1973	0.1595	0.1595	TRUE	NA
FBtr0331425	71	43	31	163	100	112	37	64	44	83	137	139	84.07	48	120	2.454	1.295	4.191	2.78117241644545e-05	0.000724632061683692	0	0.1025	0.0536	0.0536	TRUE	NA
FBtr0113129	65	151	107	300	222	444	34	226	151	153	305	551	236.6	137	336	2.846	1.509	4.185	2.85723435545279e-05	0.000740171486046176	0.1275	0.0529	0.0873	0.0873	TRUE	NA
FBtr0070239	756	161	205	1083	467	468	391	241	289	554	642	580	449.41	307	592	1.947	0.961	4.179	2.92538175148263e-05	0.000755653767610771	0.0311	0.0399	0.0353	0.0353	TRUE	NA
FBtr0086697	520	163	247	952	369	486	269	244	348	487	507	603	409.55	287	532	1.852	0.889	4.136	3.52872394798378e-05	0.000903734272473688	0.0209	0.0413	0.0304	0.0304	TRUE	NA
FBtr0084868	88	14	41	189	133	157	45	21	58	97	183	195	99.72	41	158	3.599	1.848	4.12	3.78647895303569e-05	0.000961552331313148	0.1829	0.0904	0.129	0.129	TRUE	NA
FBtr0081544	277	73	127	535	225	257	143	109	179	273	309	319	222.14	144	300	2.078	1.055	4.115	3.8670785972115e-05	0.000979261616681507	0.0272	0.0547	0.0419	0.0419	TRUE	NA
FBtr0308621	728	258	271	2046	404	557	376	386	382	1046	555	691	572.69	381	764	1.952	0.965	4.097	4.19205304769199e-05	0.00104685202839178	0.0385	0.0368	0.0377	0.0377	TRUE	NA
FBtr0090014	706	977	1123	4987	1989	2254	365	1463	1582	2549	2734	2796	1914.71	1137	2693	2.803	1.487	4.084	4.42821583564836e-05	0.00109671334501016	0.1856	0.0289	0.0949	0.0949	TRUE	NA
FBtr0334405	435	114	164	1420	254	281	225	171	231	726	349	349	341.66	209	475	2.155	1.108	4.076	4.59108428885461e-05	0.00112822075637803	0.0537	0.0445	0.0491	0.0491	TRUE	NA
FBtr0089033	576	230	262	1026	402	430	298	344	369	524	553	533	436.9	337	537	1.603	0.681	4.041	5.31196867605268e-05	0.00128729563480148	0	0.0403	0.0179	0.0179	TRUE	NA
FBtr0078509	2321	844	818	3501	1340	1349	1199	1264	1152	1789	1842	1673	1486.65	1205	1768	1.468	0.553	4.038	5.39370824943793e-05	0.00130359999647944	0.002	0.0299	0.0128	0.0128	TRUE	NA
FBtr0332125	24	49	46	145	84	195	12	73	65	74	115	242	97	50	144	3.373	1.754	4.026	5.67554442102616e-05	0.00136077215307316	0.1514	0.0922	0.1204	0.1204	TRUE	NA
FBtr0114614	187	44	112	1053	187	206	97	66	158	538	257	256	228.5	107	350	3.097	1.631	4.024	5.71088083059747e-05	0.00136561248508849	0.1861	0.0538	0.1112	0.1112	TRUE	NA
FBtr0332003	56	9	8	222	29	29	29	13	11	113	40	36	40.5	18	63	3.425	1.776	4.007	6.1580655878487e-05	0.00146092003353832	0.008	0.1852	0.0933	0.0933	TRUE	NA
FBtr0077479	222	32	32	431	113	84	115	48	45	220	155	104	114.59	69	160	2.412	1.27	3.989	6.63009692980275e-05	0.00156466816288408	0.0362	0.082	0.0596	0.0596	TRUE	NA
FBtr0072670	319	135	182	1052	289	306	165	202	256	538	397	380	322.97	208	438	2.12	1.084	3.981	6.87137742221776e-05	0.00161316321513784	0.0535	0.0456	0.0496	0.0496	TRUE	NA
FBtr0333659	360	89	68	924	206	145	186	133	96	472	283	180	225.06	138	312	2.195	1.134	3.976	7.01286482519267e-05	0.00164210328309382	0.0495	0.0543	0.052	0.052	TRUE	NA
FBtr0087859	766	420	446	1134	695	977	396	629	628	580	955	1212	733.28	551	916	1.631	0.706	3.97	7.17894996678358e-05	0.0016679957203751	0.0115	0.0344	0.0213	0.0213	TRUE	NA
FBtr0083945	4399	2039	2337	5996	3199	3800	2273	3053	3291	3065	4397	4713	3465.54	2872	4058	1.406	0.491	3.916	9.02104320707319e-05	0.00206933090360725	0.0018	0.0274	0.011	0.011	TRUE	NA
FBtr0085105	76	18	29	186	70	68	39	27	41	95	96	84	63.78	36	92	2.562	1.357	3.901	9.5612235601352e-05	0.00218213747834478	0	0.1269	0.0662	0.0662	TRUE	NA
FBtr0080156	1143	654	888	2499	1379	1257	591	979	1251	1277	1896	1559	1258.77	940	1577	1.732	0.793	3.894	9.84388787828943e-05	0.00224097599047422	0.0275	0.0307	0.029	0.029	TRUE	NA
FBtr0073425	40	5	15	170	60	33	21	7	21	87	82	41	43.26	16	70	4.251	2.088	3.891	9.98891309154034e-05	0.00226256410854865	0.1488	0.175	0.1641	0.1641	TRUE	NA
FBtr0082522	136	67	95	360	139	358	70	100	134	184	191	444	187.25	101	273	2.681	1.423	3.891	9.98295357794531e-05	0.00226256410854865	0.1212	0.0601	0.0892	0.0892	TRUE	NA
FBtr0330170	17	9	10	42	48	56	9	13	14	21	66	69	32.21	12	52	3.834	1.939	3.889	0.000100799887280716	0.00227747113743271	0.0293	0.2263	0.1265	0.1265	TRUE	NA
FBtr0089516	213	41	43	439	84	99	110	61	61	224	115	123	115.78	77	154	1.988	0.991	3.873	0.000107460988947003	0.002415862382437	0	0.0814	0.0354	0.0354	TRUE	NA
FBtr0073489	1285	1176	1057	1844	1836	1919	664	1761	1489	942	2524	2380	1626.71	1305	1949	1.479	0.564	3.872	0.000107739054078103	0.00241608848884105	0.0047	0.0295	0.0146	0.0146	TRUE	NA
FBtr0304802	709	221	241	1647	360	412	366	331	339	842	495	511	480.74	345	616	1.742	0.801	3.869	0.000109249366744721	0.00243782930991005	0.0195	0.039	0.0283	0.0283	TRUE	NA
FBtr0087207	140	35	61	282	111	147	72	52	86	144	153	182	114.95	70	160	2.253	1.172	3.851	0.000117447773027979	0.00260786126563357	0.0245	0.0818	0.0558	0.0558	TRUE	NA
FBtr0076791	97	30	31	199	88	80	50	45	44	102	121	99	76.77	46	107	2.299	1.201	3.848	0.000118931286039149	0.00263431337504406	0	0.1098	0.0537	0.0537	TRUE	NA
FBtr0290026	108	41	32	242	78	111	56	61	45	124	107	138	88.48	54	123	2.272	1.184	3.848	0.000119284175878511	0.00263565403319799	0	0.0986	0.0539	0.0539	TRUE	NA
FBtr0084927	27	8	6	112	23	39	14	12	8	57	32	48	28.6	11	46	4.003	2.001	3.832	0.000127033323983162	0.00278638787276936	0.0126	0.2516	0.1354	0.1354	TRUE	NA
FBtr0310643	129	32	36	285	71	90	67	48	51	146	98	112	86.7	55	119	2.147	1.102	3.828	0.000129128758137909	0.00282547513255643	0	0.1001	0.0448	0.0448	TRUE	NA
FBtr0079789	3724	1469	1719	6720	2377	2504	1924	2200	2421	3435	3267	3106	2725.52	2182	3269	1.504	0.589	3.821	0.000132883098185728	0.0028935776090443	0.0082	0.0279	0.0167	0.0167	TRUE	NA
FBtr0302569	69	46	40	212	90	100	36	69	56	108	124	124	86.16	54	119	2.307	1.206	3.818	0.00013455175790536	0.00291582715749236	0	0.1006	0.0575	0.0575	TRUE	NA
FBtr0086773	3263	1378	1408	4213	2196	2508	1686	2064	1983	2153	3019	3111	2335.91	1911	2761	1.43	0.516	3.816	0.000135481407609825	0.002928932588975	0.0034	0.0283	0.0127	0.0127	TRUE	NA
FBtr0113246	69	19	34	618	44	109	36	28	48	316	60	135	103.92	37	170	3.938	1.977	3.809	0.000139251765159928	0.00299607318118556	0.2794	0.0878	0.1737	0.1737	TRUE	NA
FBtr0342816	170	103	91	435	195	177	88	154	128	222	268	220	180.03	123	237	1.974	0.981	3.807	0.000140516089424919	0.00301607749087058	0.0227	0.0615	0.0413	0.0413	TRUE	NA
FBtr0081228	118	38	46	239	86	136	61	57	65	122	118	169	98.62	61	136	2.221	1.151	3.8	0.000144503995890766	0.00308697517287976	0.019	0.0911	0.0535	0.0535	TRUE	NA
FBtr0335488	1079	462	371	2390	736	701	558	692	522	1222	1012	870	812.45	591	1035	1.744	0.802	3.795	0.000147755102664127	0.00314896513124611	0.0282	0.0335	0.0307	0.0307	TRUE	NA
FBtr0086474	76	18	17	177	47	68	39	27	24	90	65	84	54.93	30	80	2.664	1.413	3.786	0.000152792978311665	0.00324100870465803	0	0.1433	0.0748	0.0748	TRUE	NA
FBtr0077245	382	149	160	544	306	431	197	223	225	278	421	535	313.19	215	411	1.847	0.885	3.784	0.000154281917443955	0.00326490959097946	0.0266	0.0462	0.0357	0.0357	TRUE	NA
FBtr0113384	15	5	5	42	32	46	8	7	7	21	44	57	24.13	7	41	4.885	2.288	3.783	0.000155227394215293	0.00327722472798799	0.0805	0.2935	0.1849	0.1849	TRUE	NA
FBtr0075275	493	186	237	732	374	423	255	279	334	374	514	525	380	289	471	1.612	0.689	3.78	0.000156533823647937	0.00329708509389288	0.0034	0.0426	0.021	0.021	TRUE	NA
FBtr0082057	27	16	9	76	52	51	14	24	13	39	71	63	37.36	17	58	3.325	1.734	3.779	0.000157199979796305	0.00330339817683843	0.0051	0.1986	0.1118	0.1118	TRUE	NA
FBtr0085786	602	256	238	1384	375	457	311	383	335	707	515	567	469.89	343	596	1.738	0.797	3.773	0.000161532294162402	0.00338654332993966	0.0215	0.0393	0.0297	0.0297	TRUE	NA
FBtr0087357	1062	220	204	1598	605	434	549	329	287	817	832	538	558.71	388	729	1.934	0.952	3.769	0.000164137474304149	0.00343317710174455	0.0501	0.0371	0.0436	0.0436	TRUE	NA
FBtr0114627	668	232	243	935	439	444	345	347	342	478	603	551	444.48	345	544	1.565	0.646	3.735	0.000187792612295513	0.0038829137611102	0.0039	0.0401	0.019	0.019	TRUE	NA
FBtr0080358	198	59	69	384	113	153	102	88	97	196	155	190	138.2	96	180	1.882	0.912	3.725	0.000195411174056302	0.00399311058807665	0	0.0723	0.0346	0.0346	TRUE	NA
FBtr0308594	295	46	31	354	237	263	152	69	44	181	326	326	182.99	88	278	3.41	1.77	3.713	0.000204621028706358	0.00415463642745003	0.2752	0.0609	0.1547	0.1547	TRUE	NA
FBtr0110922	125	85	90	145	372	417	65	127	127	74	511	517	236.89	106	367	2.69	1.428	3.711	0.000206348279203503	0.00418029154386422	0.1578	0.0528	0.1	0.1	TRUE	NA
FBtr0072265	4059	1334	1392	6469	2039	2051	2097	1998	1960	3306	2803	2544	2451.46	2018	2884	1.424	0.51	3.705	0.000211298207492293	0.00425190477799782	0.004	0.0282	0.0132	0.0132	TRUE	NA
FBtr0086568	70	24	30	154	66	78	36	36	42	79	91	97	63.42	38	89	2.31	1.208	3.705	0.000211057106626413	0.00425190477799782	0	0.1275	0.0569	0.0569	TRUE	NA
FBtr0112741	401	101	97	615	200	209	207	151	137	314	275	259	223.93	165	283	1.722	0.784	3.706	0.000210363581763277	0.00425190477799782	0	0.0544	0.0268	0.0268	TRUE	NA
FBtr0074226	921	431	464	1346	654	788	476	645	653	688	899	977	723.2	591	855	1.445	0.531	3.702	0.000214000713148395	0.00429669583303515	0	0.0345	0.0133	0.0133	TRUE	NA
FBtr0083552	328	108	89	466	315	265	169	162	125	238	433	329	242.74	152	333	2.13	1.091	3.697	0.000218448867063672	0.00436655551347894	0.0631	0.0522	0.0576	0.0576	TRUE	NA
FBtr0078078	678	257	259	1169	507	416	350	385	365	597	697	516	485.06	367	603	1.647	0.72	3.693	0.000221977844970444	0.00442727936373573	0.0139	0.0389	0.025	0.025	TRUE	NA
FBtr0100477	5540	1654	1735	7690	2337	2742	2863	2477	2443	3930	3213	3401	3054.51	2594	3515	1.354	0.437	3.686	0.000227783084179039	0.00452304956800448	2e-04	0.0277	0.0098	0.0098	TRUE	NA
FBtr0301447	372	149	184	575	295	314	192	223	259	294	406	389	293.89	225	363	1.604	0.682	3.673	0.000239995418284553	0.00471363550290902	0	0.0475	0.0211	0.0211	TRUE	NA
FBtr0077088	495	164	199	835	288	328	256	246	280	427	396	407	335.19	261	410	1.576	0.656	3.665	0.000247752084909163	0.00483438321527295	0	0.0448	0.0197	0.0197	TRUE	NA
FBtr0302905	66	23	16	238	55	46	34	34	23	122	76	57	57.56	30	85	2.749	1.459	3.663	0.000248936603261711	0.0048470053529251	0.0359	0.1379	0.0882	0.0882	TRUE	NA
FBtr0345317	2721	1206	1457	3653	2051	2245	1406	1806	2052	1867	2819	2785	2122.51	1755	2490	1.409	0.495	3.656	0.000256127386684514	0.00497626808396745	0.0028	0.0286	0.0127	0.0127	TRUE	NA
FBtr0343016	81	54	70	605	142	122	42	81	99	309	195	151	146.17	74	218	3.014	1.592	3.647	0.000265434821662759	0.0051239719856312	0.1942	0.0698	0.1272	0.1272	TRUE	NA
FBtr0343377	209	53	80	601	104	184	108	79	113	307	143	228	163.07	100	226	2.219	1.15	3.625	0.00028944689266687	0.00555183773913156	0.0632	0.0652	0.0642	0.0642	TRUE	NA
FBtr0088659	801	293	271	1315	464	462	414	439	382	672	638	573	519.55	412	628	1.527	0.61	3.621	0.000293420087635376	0.00561609785569621	0.003	0.038	0.0183	0.0183	TRUE	NA
FBtr0334883	57	47	45	148	121	91	29	70	63	76	166	113	86.34	54	118	2.24	1.164	3.617	0.000298521695538697	0.00570163789254525	0.0246	0.1004	0.0602	0.0602	TRUE	NA
FBtr0087382	2404	837	830	3146	1273	1456	1242	1253	1169	1608	1750	1806	1471.4	1221	1721	1.406	0.492	3.607	0.000310241512406815	0.00591295398382122	0.0019	0.0299	0.0126	0.0126	TRUE	NA
FBtr0077721	831	263	263	1150	478	474	429	394	370	588	657	588	504.4	398	611	1.532	0.615	3.603	0.00031437800455734	0.00597915128920764	0.0044	0.0384	0.0187	0.0187	TRUE	NA
FBtr0078919	53	18	18	354	54	36	27	27	25	181	74	45	63.25	26	100	3.362	1.75	3.603	0.000315101671496772	0.00598029803903873	0.153	0.1278	0.1402	0.1402	TRUE	NA
FBtr0073424	42	19	12	103	78	49	22	28	17	53	107	61	47.95	22	74	3.174	1.666	3.593	0.000326529002290772	0.00617362649807205	0.0866	0.1604	0.1245	0.1245	TRUE	NA
FBtr0343995	69	15	17	217	42	40	36	22	24	111	58	50	50.05	27	73	2.611	1.384	3.593	0.000326657774773196	0.00617362649807205	0.0089	0.1547	0.0768	0.0768	TRUE	NA
FBtr0081873	352	92	130	649	186	226	182	138	183	332	256	280	228.41	168	289	1.724	0.786	3.578	0.00034674395796916	0.00648526303131116	0.0048	0.0539	0.0295	0.0295	TRUE	NA
FBtr0340437	3441	1273	1632	4600	2269	2759	1778	1906	2298	2351	3119	3422	2479.19	1994	2964	1.473	0.558	3.563	0.000366270680614781	0.00679409503239147	0.0095	0.0281	0.0173	0.0173	TRUE	NA
FBtr0079290	3317	1010	1195	4222	1772	2162	1714	1513	1683	2158	2436	2682	2030.81	1637	2425	1.476	0.562	3.563	0.000367185591833	0.00679708030877719	0.0094	0.0287	0.0174	0.0174	TRUE	NA
