Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0333047	3948	572	421	2540	335	351	2040	857	593	1298	461	435	947.28	1163	731	0.625	-0.679	-3.448	0.000563961757607866	0.00985116883392068	0.0208	0.0324	0.0262	0.0262	TRUE	NA
FBtr0336646	1234	544	509	612	217	443	638	815	717	313	298	549	554.95	723	387	0.532	-0.911	-3.446	0.00056940606571823	0.00987153015855739	0.0566	0.0372	0.0483	0.0483	TRUE	NA
FBtr0299642	2399	578	604	1523	426	535	1240	866	851	778	586	664	830.58	986	676	0.691	-0.533	-3.444	0.000573044623913787	0.0099155418130188	0.0038	0.0333	0.0158	0.0158	TRUE	NA
FBtr0310035	137	46	33	38	17	20	71	69	46	19	23	25	42.29	62	22	0.357	-1.485	-3.441	0.000579265379607344	0.0100039796880464	0	0.1785	0.1027	0.1027	TRUE	NA
FBtr0340273	775	287	215	419	158	188	400	430	303	214	217	233	299.6	378	221	0.586	-0.772	-3.439	0.000582939628471619	0.010048184991724	0.0196	0.0471	0.0325	0.0325	TRUE	NA
FBtr0339176	18012	144	676	11664	0	0	9308	216	952	5962	0	0	2739.48	3492	1987	0.001	-9.662	-3.433	0.000596029162806172	0.0102542040127818	5.0806	0.0279	0.8753	5.0806	TRUE	NA
FBtr0079085	85	58	48	47	16	15	44	87	68	24	22	19	43.83	66	22	0.344	-1.537	-3.429	0.000605494704792065	0.0103637107389427	0.0591	0.1731	0.1142	0.1142	TRUE	NA
FBtr0076605	1269	496	387	926	252	296	656	743	545	473	346	367	521.73	648	395	0.608	-0.719	-3.424	0.000617970689041201	0.0105113316258612	0.0223	0.0379	0.0295	0.0295	TRUE	NA
FBtr0290320	191	29	63	33	22	20	99	43	89	17	30	25	50.46	77	24	0.304	-1.718	-3.424	0.000617962467727257	0.0105113316258612	0.1515	0.1537	0.1527	0.1527	TRUE	NA
FBtr0087612	7486	1277	1128	5289	843	1041	3868	1912	1589	2703	1159	1291	2087.09	2456	1718	0.7	-0.515	-3.417	0.000633063282479994	0.0107074399466363	0.0066	0.0286	0.0157	0.0157	TRUE	NA
FBtr0075078	316	46	59	129	17	35	163	69	83	66	23	43	74.66	105	44	0.426	-1.23	-3.416	0.000635342566083146	0.0107258674779767	0.0143	0.1122	0.0736	0.0736	TRUE	NA
FBtr0452124	3090	607	471	1795	352	448	1597	909	663	917	484	556	854.34	1056	652	0.63	-0.667	-3.409	0.000652963520339732	0.0109822129400423	0.0198	0.0331	0.026	0.026	TRUE	NA
FBtr0302323	627	101	171	233	93	65	324	151	241	119	128	81	173.94	239	109	0.466	-1.102	-3.404	0.000665155489352938	0.0111266347761441	0.0739	0.0627	0.068	0.068	TRUE	NA
FBtr0086530	170	57	55	109	9	17	88	85	77	56	12	21	56.64	83	30	0.316	-1.663	-3.392	0.000693658731631848	0.0115588418958616	0.1513	0.1397	0.1448	0.1448	TRUE	NA
FBtr0085382	56	23	17	15	5	4	29	34	24	8	7	5	17.8	29	7	0.226	-2.147	-3.387	0.000707523641889371	0.0117464560435224	0	0.3888	0.1946	0.1946	TRUE	NA
FBtr0300877	484	136	114	165	92	57	250	204	161	84	126	71	149.3	205	94	0.458	-1.127	-3.379	0.000728719068735107	0.0120761073614834	0.0751	0.0689	0.0718	0.0718	TRUE	NA
FBtr0078693	2010	452	476	1372	373	350	1039	677	670	701	513	434	672.33	795	549	0.693	-0.53	-3.36	0.000780146829327247	0.0128106077711933	0.0013	0.0352	0.0161	0.0161	TRUE	NA
